cohort	pair_population	benchmark	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	api_infinity_policy	aggregation	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_mag_to_attr	spearman	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	0.07598065383835073	0.02641631567921604	0.12734359338419146
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_mag_to_attr	pearson_r	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	0.14721884511787403	0.09462682948070159	0.19927937285754566
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	llama4-maverick-17b-128e-instruct	F_mag_to_attr	pearson_r2	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	0.021673388357840582	0.008954302532156433	0.03971227644838907
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_mag_to_attr	spearman	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	0.1202570842652389	0.09125897769349092	0.15166800744487324
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_mag_to_attr	pearson_r	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	0.13161494419779726	0.10289526043623042	0.16087885504226954
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4o	F_mag_to_attr	pearson_r2	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	0.01732249353618929	0.010587435694657511	0.02588200618384763
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_mag_to_attr	spearman	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	0.2570960446400225	0.22403475919358617	0.28709250684725945
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_mag_to_attr	pearson_r	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	0.22828684893884957	0.1964346268084566	0.2574570292007861
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gpt-4-1	F_mag_to_attr	pearson_r2	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	0.05211488539842912	0.03858656293605504	0.06628413407917749
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_mag_to_attr	spearman	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.0649533882934507	0.03632501526739805	0.09328861149642426
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_mag_to_attr	pearson_r	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.05698470670234516	0.029661902731094317	0.08373703323381416
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-14b-instruct	gemini-2-5-flash-lite-vertex	F_mag_to_attr	pearson_r2	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.003247256797952301	0.0008798284760672732	0.007011907764262455
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.09585893145411699	-0.1255109548873703	-0.06559278301938927
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.05037810695659894	-0.07644505402830665	-0.02273942460593162
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.002537953660530522	0.0005170814735415306	0.005843846745629793
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	0.3628113053595915	0.3306002501282356	0.39581919073439975
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	0.4357408212352155	0.4128973658311788	0.459498245127487
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.18987006329074005	0.17048423576827135	0.21113864006840674
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.13296051400694658	-0.16168157884984022	-0.10630732537049267
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.1346644496121343	-0.16075420804037227	-0.11025805755051515
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.01813451398933906	0.0121568392739505	0.025841915435993533
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.05596760721954934	-0.08697050261074431	-0.024380343513953073
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.06600412742671864	-0.09005319316566186	-0.04221488311585696
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.004356544837362512	0.0017820963628929585	0.008109577872755775
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	spearman	2487	2800	0.8882142857142857	1267	1267	1.0	-0.060067094058573474	-0.09277741237271597	-0.027608349907717687
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r	2487	2800	0.8882142857142857	1267	1267	1.0	-0.06749091926351143	-0.09260009916168577	-0.040981024897957054
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r2	2487	2800	0.8882142857142857	1267	1267	1.0	0.0045550241830338185	0.001679445607239016	0.008574778433599018
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.1982399162254033	-0.22988651824035922	-0.17053373110950618
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.2101824510084443	-0.2368698570093253	-0.1870642607422477
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.044176662711917086	0.03499303858792277	0.05610733427045986
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	spearman	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	-0.05155687493215932	-0.09942286138302424	0.001009246690081596
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	-0.06217021923628931	-0.11033672750866289	-0.013541230013202447
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r2	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	0.003865136159888278	0.00021089147381776229	0.01217420281018905
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_rollout_to_attr	spearman	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	-0.0054769453489266874	-0.036952881101990485	0.025039776152732274
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	-0.018033023693474756	-0.04352128771103512	0.004909203793262017
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r2	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	0.0003251899435294219	2.4244874189826596e-06	0.0018941024898767016
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_rollout_to_attr	spearman	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	-0.06455568924229532	-0.09341023990961708	-0.03658795559607874
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	-0.036881282337804286	-0.057439204649923636	-0.015036710113988353
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r2	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	0.0013602289868808344	0.00022613782240881307	0.0032992622494805854
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	spearman	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.04464496432608629	0.01727172023932673	0.07330922602707288
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.05608875696432462	0.032857593026015756	0.07956060961469971
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-0.5b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r2	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.0031459486578030733	0.0010796214807339043	0.0063298906249556865
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.35683013124381974	-0.3800054086032957	-0.33310374070716364
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.24764735453913111	-0.27072813151132175	-0.2252347195748898
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.061329212210230105	0.05073067893776081	0.07329372177016644
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	0.5229241584651815	0.49563884851510026	0.5473049098415538
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	0.44941461692892326	0.4249852496524326	0.47190548515654257
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.20197349790937083	0.1806124700678305	0.22269479769788333
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.24354173280304658	-0.2651357115608567	-0.2222067614128998
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.15349786585411135	-0.1738677076765977	-0.13221966750633696
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.023561594821766764	0.017482040499227157	0.03022998213018386
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.14756959996048508	-0.17011702461717274	-0.12583736107704832
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.09214093400620345	-0.1151067332990578	-0.06981721504589274
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.00848995171953554	0.004874446340145058	0.013249560323247025
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	spearman	2487	2800	0.8882142857142857	1267	1267	1.0	-0.15992572500761038	-0.18359032663912792	-0.13455250251176581
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r	2487	2800	0.8882142857142857	1267	1267	1.0	-0.09982234822063536	-0.12225368031412483	-0.07696439099096188
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.1-70b-instruct	F_attn_rollout_to_attr	pearson_r2	2487	2800	0.8882142857142857	1267	1267	1.0	0.009964501204281783	0.005923517573949074	0.01494596303290471
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.2904864874450991	-0.3142949057444204	-0.26593833893537516
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r	2800	2800	1.0	1267	1267	1.0	-0.2543976920920207	-0.27535681089940844	-0.23104232555661638
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama3.3-70b-instruct	F_attn_rollout_to_attr	pearson_r2	2800	2800	1.0	1267	1267	1.0	0.06471818574174656	0.053380559356752594	0.07582137821789856
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	spearman	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	-0.20003749323431444	-0.24709801290353822	-0.15538243860899276
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	-0.08215286361901732	-0.1313651998331605	-0.032709976650766574
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	llama4-maverick-17b-128e-instruct	F_attn_rollout_to_attr	pearson_r2	1695	2800	0.6053571428571428	1228	1267	0.9692186266771902	0.006749093000804859	0.0010699431260958172	0.017256815976277207
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_rollout_to_attr	spearman	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	-0.06886361126839644	-0.09308511394514962	-0.047046427718309025
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	-0.037130681447073245	-0.061004149482381254	-0.01526056713548476
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4o	F_attn_rollout_to_attr	pearson_r2	2425	2800	0.8660714285714286	1145	1267	0.9037095501183899	0.0013786875047240292	0.00023288492711569342	0.0037215111192790418
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attn_rollout_to_attr	spearman	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	-0.1227692742754215	-0.14864036237531	-0.09878628644402805
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	-0.04722190121109588	-0.06847865958129218	-0.025548908145589876
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gpt-4-1	F_attn_rollout_to_attr	pearson_r2	2703	2800	0.9653571428571428	1262	1267	0.9960536700868192	0.0022299079539904987	0.0006527485588747965	0.004689326819672559
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	spearman	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	-0.02812659702218693	-0.05073937031644729	-0.004252399102094752
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.030337230822612686	0.009211049294327426	0.05217898286361385
paper	open_hosted	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	qwen2.5-3b-instruct	gemini-2-5-flash-lite-vertex	F_attn_rollout_to_attr	pearson_r2	2530	2800	0.9035714285714286	1220	1267	0.9629044988161011	0.0009203475739844812	8.484731815606528e-05	0.002722646266255086
paper	open_open	winogrande	sentence	user	user	user_segment_coordinates_from_full_dialog	canonical	canonical	not_applicable	option_1_minus_option_2	not_applicable	available		pairwise_complete	row_pooled	llama-3.1-8b-instruct	qwen2.5-0.5b-instruct	F_attn_rollout_to_attr	spearman	2800	2800	1.0	1267	1267	1.0	-0.2783957272507221	-0.3078968641380138	-0.25137302975426185
