benchmark	model_s	model_t	metric	statistic	n_observations	expected_observations	observation_coverage	n_prompts	expected_prompts	prompt_coverage	f_point	f_lo	f_hi	cohort	pair_population	pregrouper	scope	requested_scope	resolved_scope	contrast	requested_contrast	resolved_source_contrast	resolved_target_contrast	readout_contrast	availability_status	unavailable_reason	aggregation	source_num_blocks	target_num_blocks	relative_depth_index	relative_depth	relative_depth_grid_size	depth_alignment	embedding_slot_included
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.7373620133620133	0.7063183917585228	0.7681406338680956	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.7344848000215795	0.699858028050563	0.7683727513726528	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.5394679214627396	0.48980125958551	0.5903966855172791	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.22937330763486843	0.19998587143057206	0.25633959384752064	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.264722292537856	0.22944550192886898	0.2988655339037106	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.07007789216649822	0.05264523914563958	0.08932060770676331	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.2717699730874617	0.23991344394108963	0.30069789537167546	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.43889770101435266	0.4039650720582109	0.4719740995974166	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.1926311919556841	0.16318778095282	0.22275956478862868	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.36058219230080085	0.3322174002821357	0.3905281117129579	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.5390735284658015	0.5091280914122308	0.5675119106953092	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.29060026909256925	0.25921142090944854	0.32206977100273954	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.250707830513881	0.2197607908330569	0.28193815279388706	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.3048037769346899	0.2671322206441147	0.34096696505643	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.0929053424336522	0.07135962586747265	0.11625849625123309	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.43661614058450415	0.40499926645327705	0.46813982828778367	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.47497931326498627	0.44198981389662406	0.5074985109621604	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.22560534802967797	0.19535500020993662	0.2575547392890791	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.46211635323684075	0.43240210001766893	0.4937953804065263	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.47483986287571583	0.4417799619559106	0.5092297857647006	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.22547289537582862	0.19516954275581377	0.25931497473277254	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.48133292398186034	0.4443059120462912	0.5190081212378148	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.5276002567296681	0.4886349272274154	0.5670879607260888	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.27836203090121175	0.23876411100126196	0.3215887625456839	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.46523052045957014	0.4337801973629021	0.49240559613499935	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.5798838811064979	0.5509201401047589	0.6070149014762888	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.336265315567135	0.3035130043105969	0.36846709127694255	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.4882681491744083	0.4560394816136578	0.519748245405267	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.5635366864005164	0.5311736144029483	0.5949034092555001	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.3175735969192739	0.2821454086641869	0.35391006664338226	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.5474031989896782	0.5136020090868512	0.5776528948806403	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.6325984124471972	0.5989766415250874	0.6615690996391208	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_attr	pearson_r2	4163	4163	1.0	1000	1000	1.0	0.4001807514307142	0.35877301942698897	0.43767367604313245	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	19	0.9500000000000001	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.4270133628564831	0.37103814254791134	0.4764564003316366	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.41298030762218385	0.3580013889482992	0.4652777559840174	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.1705527344837136	0.12816499826908087	0.21648339798999214	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.4844680484680485	0.43470325741219035	0.5328712438949929	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.46792305220079905	0.4195126305482741	0.5155445755477116	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.2189519827809117	0.17599085277199225	0.26578621964087346	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.3645691365691366	0.30875464507971195	0.4190559639934401	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.3260542840013617	0.26985403618969156	0.3818896583789033	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.10631139611564064	0.07282120100814149	0.14583971553280367	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.2129044289044289	0.1523343690220984	0.2747148515453496	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.21284373225420936	0.15106888799543067	0.27147676037233137	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.04530245435990156	0.02282180917199782	0.07369987031854662	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.6865269507056933	0.6508871370058603	0.7190677687282947	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.6407120891966827	0.605621508173535	0.6745676038722839	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	llama-3.1-8b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.4105119812427778	0.3667774150382051	0.4550414581091442	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	32	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.7105734929686544	0.6707949658722041	0.7432359683600788	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.678816236436256	0.6394028710406813	0.7153349499058226	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.460791482849483	0.408836031879161	0.5117040962004852	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.6169011584532689	0.5726945546896722	0.657962723147669	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.601548622888522	0.5521841140363263	0.6449172839225085	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-3b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.3618607456990772	0.3049072976369844	0.4159183065574894	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	36	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.7155668115668116	0.6809772304275138	0.744526520663646	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.6855423714905058	0.6497321000587444	0.7177078302652307	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-7b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.4699683431088266	0.4221518202198885	0.5151045296713911	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	28	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.6663194823194823	0.6279544591742352	0.702755670544024	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.6584865120381338	0.6192438012791016	0.6926462488353741	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	llama-3.1-8b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.4336044865361473	0.38346288555805275	0.479758826731905	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	32	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	spearman	1000	1000	1.0	1000	1000	1.0	0.7518996678996679	0.7222764225202487	0.7778321828317807	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r	1000	1000	1.0	1000	1000	1.0	0.7440772681321426	0.7077605090302437	0.7766068758930944	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-7b-instruct	qwen2.5-14b-instruct	F_pred	pearson_r2	1000	1000	1.0	1000	1000	1.0	0.5536509809509924	0.5009249383601474	0.6031182397912687	open	open_open	sentence	user	user	prompt_level_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	28	48	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	spearman	4163	4163	1.0	1000	1000	1.0	0.27503023091991546	0.24296791278009397	0.30517709261272435	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	20	1.0	21	linear_interpolation_block_outputs_only	False
anli_r2	qwen2.5-0.5b-instruct	qwen2.5-3b-instruct	F_attr	pearson_r	4163	4163	1.0	1000	1000	1.0	0.2755312132392902	0.23778467679664939	0.31255164676970915	open	open_open	sentence	user	user	user_segment_coordinates_from_full_dialog	entailment_contradiction	entailment_contradiction	entailment_minus_contradiction	entailment_minus_contradiction	not_applicable	available		row_pooled	24	36	20	1.0	21	linear_interpolation_block_outputs_only	False
